Unnamed: 0,date,Tmax_C,Tmin_C,RHmax_pct,Precip_sum_mm,Wind_max_kmh,Solar_rad_J_m2,province,latitude_x,longitude_x,Precip_sum_7d,Precip_sum_30d,Key,latitude_y,longitude_y,scan,track,acq_time,satellite,instrument,version,bright_ti5,frp,daynight,type,geometry,index_right,GID_1,GID_0,COUNTRY,FIRE,is_fire
81823,2025-03-19,33.4,25.7,79,0.1,27.6,24.19,Sóc Trăng,9.6025,105.9739,2.299999999999986,11.800000000000006,Sóc Trăng_2025-03-19,9.62362,105.68107,0.36,0.57,652.0,N,VIIRS,2.0,294.11,9.6,D,0.0,POINT (105.68107 9.62362),50.0,VNM.51_1,VNM,Vietnam,1,1
81878,2025-03-23,32.4,24.9,86,0.0,22.0,22.35,Sóc Trăng,9.6025,105.9739,2.399999999999986,10.300000000000008,Sóc Trăng_2025-03-23,9.4682,105.71235,0.41,0.61,537.0,N,VIIRS,2.0,296.5,10.11,D,0.0,POINT (105.71235 9.4682),50.0,VNM.51_1,VNM,Vietnam,1,1
81879,2025-03-23,32.4,24.9,86,0.0,22.0,22.35,Sóc Trăng,9.6025,105.9739,2.399999999999986,10.300000000000008,Sóc Trăng_2025-03-23,9.47017,105.71239,0.41,0.61,537.0,N,VIIRS,2.0,296.41,7.37,D,0.0,POINT (105.71239 9.47017),50.0,VNM.51_1,VNM,Vietnam,1,1
81893,2025-03-27,33.7,23.2,96,0.0,18.1,25.86,Sóc Trăng,9.6025,105.9739,0.2999999999999858,7.500000000000007,Sóc Trăng_2025-03-27,9.64554,105.82436,0.48,0.4,602.0,N,VIIRS,2.0,302.64,12.58,D,0.0,POINT (105.82436 9.64554),50.0,VNM.51_1,VNM,Vietnam,1,0
81894,2025-03-27,33.7,23.2,96,0.0,18.1,25.86,Sóc Trăng,9.6025,105.9739,0.2999999999999858,7.500000000000007,Sóc Trăng_2025-03-27,9.60966,105.78978,0.48,0.4,602.0,N,VIIRS,2.0,300.3,6.36,D,0.0,POINT (105.78978 9.60966),50.0,VNM.51_1,VNM,Vietnam,1,0
81898,2025-03-28,33.1,22.6,96,0.0,17.0,24.66,Sóc Trăng,9.6025,105.9739,0.0,7.500000000000007,Sóc Trăng_2025-03-28,9.44824,105.58817,0.33,0.55,543.0,N,VIIRS,2.0,300.93,13.01,D,0.0,POINT (105.58817 9.44824),50.0,VNM.51_1,VNM,Vietnam,1,1
81904,2025-03-28,33.1,22.6,96,0.0,17.0,24.66,Sóc Trăng,9.6025,105.9739,0.0,7.500000000000007,Sóc Trăng_2025-03-28,9.51495,105.5955,0.33,0.55,543.0,N,VIIRS,2.0,295.09,14.87,D,0.0,POINT (105.5955 9.51495),50.0,VNM.51_1,VNM,Vietnam,1,1
81913,2025-03-29,33.7,23.6,93,0.0,18.8,25.59,Sóc Trăng,9.6025,105.9739,0.0,7.500000000000007,Sóc Trăng_2025-03-29,9.63986,106.16328,0.63,0.72,705.0,N,VIIRS,2.0,292.09,11.72,D,0.0,POINT (106.16328 9.63986),50.0,VNM.51_1,VNM,Vietnam,1,1
81915,2025-03-29,33.7,23.6,93,0.0,18.8,25.59,Sóc Trăng,9.6025,105.9739,0.0,7.500000000000007,Sóc Trăng_2025-03-29,9.53395,105.63074,0.58,0.69,705.0,N,VIIRS,2.0,293.29,22.65,D,0.0,POINT (105.63074 9.53395),50.0,VNM.51_1,VNM,Vietnam,1,1
81918,2025-04-01,31.8,24.8,94,4.7,23.1,19.62,Sóc Trăng,9.6025,105.9739,14.599999999999987,22.10000000000001,Sóc Trăng_2025-04-01,9.62562,105.73151,0.41,0.37,608.0,N,VIIRS,2.0,293.2,5.02,D,0.0,POINT (105.73151 9.62562),50.0,VNM.51_1,VNM,Vietnam,1,0
81930,2025-04-04,32.4,24.8,87,0.0,20.3,24.74,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.200000000000006,Sóc Trăng_2025-04-04,9.43626,105.69603,0.36,0.57,652.0,N,VIIRS,2.0,295.45,7.16,D,0.0,POINT (105.69603 9.43626),50.0,VNM.51_1,VNM,Vietnam,1,1
81942,2025-04-06,32.8,24.2,96,0.0,18.4,24.99,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.60000000000001,Sóc Trăng_2025-04-06,9.67605,105.83084,0.38,0.36,615.0,N,VIIRS,2.0,305.07,3.4,D,0.0,POINT (105.83084 9.67605),50.0,VNM.51_1,VNM,Vietnam,1,0
81944,2025-04-06,32.8,24.2,96,0.0,18.4,24.99,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.60000000000001,Sóc Trăng_2025-04-06,9.63117,105.84856,0.38,0.36,615.0,N,VIIRS,2.0,304.02,1.94,D,0.0,POINT (105.84856 9.63117),50.0,VNM.51_1,VNM,Vietnam,1,0
81945,2025-04-06,32.8,24.2,96,0.0,18.4,24.99,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.60000000000001,Sóc Trăng_2025-04-06,9.617,105.68945,0.39,0.36,615.0,N,VIIRS,2.0,307.45,9.29,D,0.0,POINT (105.68945 9.617),50.0,VNM.51_1,VNM,Vietnam,1,0
81946,2025-04-06,32.8,24.2,96,0.0,18.4,24.99,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.60000000000001,Sóc Trăng_2025-04-06,9.58151,105.78816,0.38,0.36,615.0,N,VIIRS,2.0,305.36,3.37,D,0.0,POINT (105.78816 9.58151),50.0,VNM.51_1,VNM,Vietnam,1,0
81949,2025-04-06,32.8,24.2,96,0.0,18.4,24.99,Sóc Trăng,9.6025,105.9739,17.199999999999985,24.60000000000001,Sóc Trăng_2025-04-06,9.43849,105.58144,0.39,0.36,615.0,N,VIIRS,2.0,306.49,17.43,D,0.0,POINT (105.58144 9.43849),50.0,VNM.51_1,VNM,Vietnam,1,0
81957,2025-04-07,32.9,25.1,91,0.0,21.0,26.28,Sóc Trăng,9.6025,105.9739,8.099999999999985,24.60000000000001,Sóc Trăng_2025-04-07,9.4535,105.6044,0.4,0.45,556.0,N,VIIRS,2.0,300.19,2.23,D,0.0,POINT (105.6044 9.4535),50.0,VNM.51_1,VNM,Vietnam,1,0
81964,2025-04-07,32.9,25.1,91,0.0,21.0,26.28,Sóc Trăng,9.6025,105.9739,8.099999999999985,24.60000000000001,Sóc Trăng_2025-04-07,9.66121,105.87469,0.39,0.44,556.0,N,VIIRS,2.0,298.66,8.06,D,0.0,POINT (105.87469 9.66121),50.0,VNM.51_1,VNM,Vietnam,1,1
82053,2025-04-27,33.7,24.7,95,0.4,14.9,24.47,Sóc Trăng,9.6025,105.9739,16.599999999999984,56.60000000000001,Sóc Trăng_2025-04-27,9.47924,106.05776,0.4,0.37,622.0,N,VIIRS,2.0,307.79,3.43,D,0.0,POINT (106.05776 9.47924),50.0,VNM.51_1,VNM,Vietnam,1,0
82062,2025-04-28,34.8,25.2,95,0.3,15.9,24.22,Sóc Trăng,9.6025,105.9739,16.499999999999986,56.90000000000001,Sóc Trăng_2025-04-28,9.68619,106.0079,0.46,0.39,603.0,N,VIIRS,2.0,296.3,3.2,D,0.0,POINT (106.0079 9.68619),50.0,VNM.51_1,VNM,Vietnam,1,0
82063,2025-04-28,34.8,25.2,95,0.3,15.9,24.22,Sóc Trăng,9.6025,105.9739,16.499999999999986,56.90000000000001,Sóc Trăng_2025-04-28,9.74552,105.98522,0.46,0.39,603.0,N,VIIRS,2.0,296.92,4.75,D,0.0,POINT (105.98522 9.74552),50.0,VNM.51_1,VNM,Vietnam,1,0
82152,2023-01-13,29.4,13.6,91,0.0,13.3,16.87,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-13,21.32491,103.44167,0.34,0.56,542.0,N,VIIRS,2.0,302.57,10.76,D,0.0,POINT (103.44167 21.32491),51.0,VNM.52_1,VNM,Vietnam,1,1
82159,2023-01-13,29.4,13.6,91,0.0,13.3,16.87,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-13,21.09913,103.8384,0.33,0.55,541.0,N,VIIRS,2.0,300.88,12.11,D,0.0,POINT (103.8384 21.09913),51.0,VNM.52_1,VNM,Vietnam,1,1
82163,2023-01-13,29.4,13.6,91,0.0,13.3,16.87,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-13,20.75428,103.57336,0.35,0.56,541.0,N,VIIRS,2.0,294.06,8.14,D,0.0,POINT (103.57336 20.75428),51.0,VNM.52_1,VNM,Vietnam,1,1
82166,2023-01-13,29.4,13.6,91,0.0,13.3,16.87,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-13,21.15539,104.18075,0.62,0.54,541.0,N,VIIRS,2.0,299.07,5.45,D,0.0,POINT (104.18075 21.15539),51.0,VNM.52_1,VNM,Vietnam,1,0
82168,2023-01-13,29.4,13.6,91,0.0,13.3,16.87,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-13,21.15526,104.17854,0.62,0.54,541.0,N,VIIRS,2.0,299.01,4.97,D,0.0,POINT (104.17854 21.15526),51.0,VNM.52_1,VNM,Vietnam,1,0
82176,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,20.84531,103.42696,0.46,0.63,703.0,N,VIIRS,2.0,304.09,11.77,D,0.0,POINT (103.42696 20.84531),51.0,VNM.52_1,VNM,Vietnam,1,1
82179,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,20.84344,103.42378,0.46,0.63,703.0,N,VIIRS,2.0,299.47,6.13,D,0.0,POINT (103.42378 20.84344),51.0,VNM.52_1,VNM,Vietnam,1,1
82189,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,20.95617,103.81556,0.48,0.65,703.0,N,VIIRS,2.0,300.3,3.36,D,0.0,POINT (103.81556 20.95617),51.0,VNM.52_1,VNM,Vietnam,1,0
82190,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,20.85944,103.77625,0.48,0.65,703.0,N,VIIRS,2.0,300.11,4.69,D,0.0,POINT (103.77625 20.85944),51.0,VNM.52_1,VNM,Vietnam,1,0
82191,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,21.10625,103.8284,0.49,0.65,703.0,N,VIIRS,2.0,299.93,3.88,D,0.0,POINT (103.8284 21.10625),51.0,VNM.52_1,VNM,Vietnam,1,0
82197,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,21.53089,104.26553,0.53,0.67,703.0,N,VIIRS,2.0,292.92,11.83,D,0.0,POINT (104.26553 21.53089),51.0,VNM.52_1,VNM,Vietnam,1,1
82199,2023-01-14,29.2,13.6,86,0.0,12.9,18.03,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-14,21.5262,104.26557,0.53,0.67,703.0,N,VIIRS,2.0,300.36,22.8,D,0.0,POINT (104.26557 21.5262),51.0,VNM.52_1,VNM,Vietnam,1,1
82217,2023-01-15,25.0,12.5,73,0.0,24.7,17.24,Sơn La,21.328,103.914,3.4000000000000004,3.5,Sơn La_2023-01-15,20.90284,103.74484,0.47,0.48,644.0,N,VIIRS,2.0,300.8,2.82,D,0.0,POINT (103.74484 20.90284),51.0,VNM.52_1,VNM,Vietnam,1,0
82243,2023-01-22,26.7,11.0,87,0.0,13.5,18.39,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-22,20.80853,103.40768,0.4,0.37,613.0,N,VIIRS,2.0,302.96,3.13,D,0.0,POINT (103.40768 20.80853),51.0,VNM.52_1,VNM,Vietnam,1,0
82253,2023-01-25,20.5,7.7,66,0.0,13.7,18.72,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-25,20.99357,103.36088,0.36,0.57,657.0,N,VIIRS,2.0,293.77,8.91,D,0.0,POINT (103.36088 20.99357),51.0,VNM.52_1,VNM,Vietnam,1,1
82282,2023-01-26,25.6,9.3,80,0.0,22.3,18.61,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-26,20.81187,103.41846,0.55,0.42,638.0,N,VIIRS,2.0,301.16,7.56,D,0.0,POINT (103.41846 20.81187),51.0,VNM.52_1,VNM,Vietnam,1,0
82294,2023-01-29,18.2,8.3,53,0.0,15.6,18.85,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-29,20.75924,103.62072,0.34,0.56,542.0,N,VIIRS,2.0,305.74,35.07,D,0.0,POINT (103.62072 20.75924),51.0,VNM.52_1,VNM,Vietnam,1,1
82296,2023-01-29,18.2,8.3,53,0.0,15.6,18.85,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-29,20.76304,103.58752,0.35,0.56,542.0,N,VIIRS,2.0,294.15,22.13,D,0.0,POINT (103.58752 20.76304),51.0,VNM.52_1,VNM,Vietnam,1,1
82299,2023-01-29,18.2,8.3,53,0.0,15.6,18.85,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-29,20.85195,103.7456,0.34,0.56,542.0,N,VIIRS,2.0,296.19,25.13,D,0.0,POINT (103.7456 20.85195),51.0,VNM.52_1,VNM,Vietnam,1,1
82304,2023-01-30,22.0,6.5,66,0.0,12.4,19.18,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-30,20.85001,103.75562,0.48,0.65,703.0,N,VIIRS,2.0,299.31,11.19,D,0.0,POINT (103.75562 20.85001),51.0,VNM.52_1,VNM,Vietnam,1,1
82309,2023-01-30,22.0,6.5,66,0.0,12.4,19.18,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-30,20.89399,103.4115,0.46,0.63,703.0,N,VIIRS,2.0,297.29,7.47,D,0.0,POINT (103.4115 20.89399),51.0,VNM.52_1,VNM,Vietnam,1,1
82310,2023-01-30,22.0,6.5,66,0.0,12.4,19.18,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-30,20.80873,103.42992,0.46,0.63,703.0,N,VIIRS,2.0,297.01,3.03,D,0.0,POINT (103.42992 20.80873),51.0,VNM.52_1,VNM,Vietnam,1,0
82314,2023-01-30,22.0,6.5,66,0.0,12.4,19.18,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-30,21.22837,103.56266,0.47,0.64,703.0,N,VIIRS,2.0,299.86,15.63,D,0.0,POINT (103.56266 21.22837),51.0,VNM.52_1,VNM,Vietnam,1,1
82323,2023-01-30,22.0,6.5,66,0.0,12.4,19.18,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-01-30,21.63051,103.87554,0.63,0.72,523.0,N,VIIRS,2.0,291.2,15.06,D,0.0,POINT (103.87554 21.63051),51.0,VNM.52_1,VNM,Vietnam,1,1
82372,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,21.06729,104.38451,0.43,0.38,625.0,N,VIIRS,2.0,301.64,5.04,D,0.0,POINT (104.38451 21.06729),51.0,VNM.52_1,VNM,Vietnam,1,0
82375,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,21.09431,103.97559,0.42,0.38,625.0,N,VIIRS,2.0,303.91,11.23,D,0.0,POINT (103.97559 21.09431),51.0,VNM.52_1,VNM,Vietnam,1,0
82378,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,21.23353,103.55303,0.41,0.37,626.0,N,VIIRS,2.0,300.74,1.7,D,0.0,POINT (103.55303 21.23353),51.0,VNM.52_1,VNM,Vietnam,1,0
82388,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,21.31352,104.0793,0.42,0.38,626.0,N,VIIRS,2.0,305.2,2.9,D,0.0,POINT (104.0793 21.31352),51.0,VNM.52_1,VNM,Vietnam,1,0
82395,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,20.74303,104.77039,0.44,0.39,625.0,N,VIIRS,2.0,303.65,4.52,D,0.0,POINT (104.77039 20.74303),51.0,VNM.52_1,VNM,Vietnam,1,0
82398,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,20.76132,103.61122,0.41,0.37,625.0,N,VIIRS,2.0,303.07,2.08,D,0.0,POINT (103.61122 20.76132),51.0,VNM.52_1,VNM,Vietnam,1,0
82400,2023-02-01,29.7,12.4,77,0.0,14.8,19.03,Sơn La,21.328,103.914,0.0,3.5,Sơn La_2023-02-01,20.70958,103.66288,0.41,0.37,625.0,N,VIIRS,2.0,309.15,9.28,D,0.0,POINT (103.66288 20.70958),51.0,VNM.52_1,VNM,Vietnam,1,1
82434,2023-02-07,28.2,18.2,97,0.3,16.6,16.37,Sơn La,21.328,103.914,19.6,23.0,Sơn La_2023-02-07,20.96708,104.2235,0.39,0.36,613.0,N,VIIRS,2.0,301.02,2.45,D,0.0,POINT (104.2235 20.96708),51.0,VNM.52_1,VNM,Vietnam,1,0
82441,2023-02-08,28.8,18.8,95,1.1,14.7,16.39,Sơn La,21.328,103.914,20.7,24.1,Sơn La_2023-02-08,20.87075,103.41109,0.45,0.47,554.0,N,VIIRS,2.0,311.81,23.97,D,0.0,POINT (103.41109 20.87075),51.0,VNM.52_1,VNM,Vietnam,1,1
82447,2023-02-08,28.8,18.8,95,1.1,14.7,16.39,Sơn La,21.328,103.914,20.7,24.1,Sơn La_2023-02-08,20.75777,103.77518,0.43,0.46,554.0,N,VIIRS,2.0,304.98,5.22,D,0.0,POINT (103.77518 20.75777),51.0,VNM.52_1,VNM,Vietnam,1,0
82469,2023-02-09,28.8,17.5,100,0.0,15.3,18.28,Sơn La,21.328,103.914,20.7,24.0,Sơn La_2023-02-09,21.20537,103.67965,0.76,0.77,716.0,N,VIIRS,2.0,299.46,95.46,D,0.0,POINT (103.67965 21.20537),51.0,VNM.52_1,VNM,Vietnam,1,1
82474,2023-02-09,28.8,17.5,100,0.0,15.3,18.28,Sơn La,21.328,103.914,20.7,24.0,Sơn La_2023-02-09,20.96833,103.40679,0.72,0.76,716.0,N,VIIRS,2.0,297.91,30.76,D,0.0,POINT (103.40679 20.96833),51.0,VNM.52_1,VNM,Vietnam,1,1
82481,2023-02-09,28.8,17.5,100,0.0,15.3,18.28,Sơn La,21.328,103.914,20.7,24.0,Sơn La_2023-02-09,20.93878,103.36338,0.45,0.63,535.0,N,VIIRS,2.0,299.04,14.03,D,0.0,POINT (103.36338 20.93878),51.0,VNM.52_1,VNM,Vietnam,1,1
82482,2023-02-09,28.8,17.5,100,0.0,15.3,18.28,Sơn La,21.328,103.914,20.7,24.0,Sơn La_2023-02-09,20.84003,103.51677,0.44,0.62,535.0,N,VIIRS,2.0,299.88,12.18,D,0.0,POINT (103.51677 20.84003),51.0,VNM.52_1,VNM,Vietnam,1,1
82498,2023-02-10,31.5,19.1,94,0.2,11.3,17.92,Sơn La,21.328,103.914,20.9,22.2,Sơn La_2023-02-10,20.95614,103.33392,0.35,0.57,657.0,N,VIIRS,2.0,301.54,5.96,D,0.0,POINT (103.33392 20.95614),51.0,VNM.52_1,VNM,Vietnam,1,1
82506,2023-02-10,31.5,19.1,94,0.2,11.3,17.92,Sơn La,21.328,103.914,20.9,22.2,Sơn La_2023-02-10,20.76488,103.59798,0.37,0.58,657.0,N,VIIRS,2.0,298.14,13.97,D,0.0,POINT (103.59798 20.76488),51.0,VNM.52_1,VNM,Vietnam,1,1
82507,2023-02-10,31.5,19.1,94,0.2,11.3,17.92,Sơn La,21.328,103.914,20.9,22.2,Sơn La_2023-02-10,20.75941,103.59761,0.37,0.58,657.0,N,VIIRS,2.0,302.8,29.16,D,0.0,POINT (103.59761 20.75941),51.0,VNM.52_1,VNM,Vietnam,1,1
82517,2023-02-10,31.5,19.1,94,0.2,11.3,17.92,Sơn La,21.328,103.914,20.9,22.2,Sơn La_2023-02-10,21.54974,103.52854,0.37,0.58,657.0,N,VIIRS,2.0,300.52,10.41,D,0.0,POINT (103.52854 21.54974),51.0,VNM.52_1,VNM,Vietnam,1,1
82518,2023-02-10,31.5,19.1,94,0.2,11.3,17.92,Sơn La,21.328,103.914,20.9,22.2,Sơn La_2023-02-10,21.61819,103.90679,0.39,0.6,657.0,N,VIIRS,2.0,303.78,21.69,D,0.0,POINT (103.90679 21.61819),51.0,VNM.52_1,VNM,Vietnam,1,1
82522,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.79211,103.62777,0.56,0.43,638.0,N,VIIRS,2.0,304.53,7.79,D,0.0,POINT (103.62777 20.79211),51.0,VNM.52_1,VNM,Vietnam,1,0
82523,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.80005,103.62698,0.56,0.43,638.0,N,VIIRS,2.0,308.47,6.54,D,0.0,POINT (103.62698 20.80005),51.0,VNM.52_1,VNM,Vietnam,1,0
82555,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.29217,104.11256,0.4,0.44,638.0,N,VIIRS,2.0,304.9,2.68,D,0.0,POINT (104.11256 21.29217),51.0,VNM.52_1,VNM,Vietnam,1,0
82567,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.2302,103.53885,0.56,0.43,638.0,N,VIIRS,2.0,302.15,5.17,D,0.0,POINT (103.53885 21.2302),51.0,VNM.52_1,VNM,Vietnam,1,0
82578,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.3835,104.36797,0.42,0.45,638.0,N,VIIRS,2.0,302.36,29.42,D,0.0,POINT (104.36797 21.3835),51.0,VNM.52_1,VNM,Vietnam,1,1
82586,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.33835,104.05217,0.4,0.44,638.0,N,VIIRS,2.0,306.22,3.02,D,0.0,POINT (104.05217 21.33835),51.0,VNM.52_1,VNM,Vietnam,1,0
82589,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.34067,104.06664,0.4,0.44,638.0,N,VIIRS,2.0,308.48,4.69,D,0.0,POINT (104.06664 21.34067),51.0,VNM.52_1,VNM,Vietnam,1,0
82594,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.88537,104.43237,0.42,0.45,638.0,N,VIIRS,2.0,302.29,3.47,D,0.0,POINT (104.43237 20.88537),51.0,VNM.52_1,VNM,Vietnam,1,0
82599,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.89553,103.40321,0.54,0.42,638.0,N,VIIRS,2.0,300.65,3.28,D,0.0,POINT (103.40321 20.89553),51.0,VNM.52_1,VNM,Vietnam,1,0
82614,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.84929,103.44682,0.55,0.42,638.0,N,VIIRS,2.0,303.08,21.25,D,0.0,POINT (103.44682 20.84929),51.0,VNM.52_1,VNM,Vietnam,1,0
82621,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.85814,103.76875,0.57,0.43,638.0,N,VIIRS,2.0,308.85,30.83,D,0.0,POINT (103.76875 20.85814),51.0,VNM.52_1,VNM,Vietnam,1,0
82624,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.98502,103.38969,0.54,0.42,638.0,N,VIIRS,2.0,306.27,4.72,D,0.0,POINT (103.38969 20.98502),51.0,VNM.52_1,VNM,Vietnam,1,0
82625,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.07108,103.34509,0.54,0.42,638.0,N,VIIRS,2.0,305.66,10.1,D,0.0,POINT (103.34509 21.07108),51.0,VNM.52_1,VNM,Vietnam,1,0
82626,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.07664,103.29431,0.54,0.42,638.0,N,VIIRS,2.0,304.16,3.62,D,0.0,POINT (103.29431 21.07664),51.0,VNM.52_1,VNM,Vietnam,1,0
82632,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,20.98567,103.39494,0.54,0.42,638.0,N,VIIRS,2.0,301.38,9.36,D,0.0,POINT (103.39494 20.98567),51.0,VNM.52_1,VNM,Vietnam,1,0
82643,2023-02-11,32.3,14.6,92,0.0,16.2,20.28,Sơn La,21.328,103.914,19.4,20.9,Sơn La_2023-02-11,21.49056,103.51686,0.56,0.43,638.0,N,VIIRS,2.0,309.61,18.25,D,0.0,POINT (103.51686 21.49056),51.0,VNM.52_1,VNM,Vietnam,1,0
82664,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.81941,103.41622,0.38,0.36,619.0,N,VIIRS,2.0,304.85,3.69,D,0.0,POINT (103.41622 20.81941),51.0,VNM.52_1,VNM,Vietnam,1,0
82665,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.81997,103.4199,0.38,0.36,619.0,N,VIIRS,2.0,305.16,3.69,D,0.0,POINT (103.4199 20.81997),51.0,VNM.52_1,VNM,Vietnam,1,0
82672,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.94815,103.72949,0.38,0.36,619.0,N,VIIRS,2.0,331.09,120.51,D,0.0,POINT (103.72949 20.94815),51.0,VNM.52_1,VNM,Vietnam,1,1
82676,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.96026,103.71977,0.38,0.36,619.0,N,VIIRS,2.0,304.91,2.8,D,0.0,POINT (103.71977 20.96026),51.0,VNM.52_1,VNM,Vietnam,1,0
82690,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.86785,103.75848,0.38,0.36,619.0,N,VIIRS,2.0,305.42,5.39,D,0.0,POINT (103.75848 20.86785),51.0,VNM.52_1,VNM,Vietnam,1,0
82695,2023-02-12,32.7,14.1,64,0.0,13.8,20.47,Sơn La,21.328,103.914,4.2,20.9,Sơn La_2023-02-12,20.90094,103.7755,0.38,0.36,619.0,N,VIIRS,2.0,307.44,2.79,D,0.0,POINT (103.7755 20.90094),51.0,VNM.52_1,VNM,Vietnam,1,0
